frame_no,nose.x,nose.y,nose.prob,l.eye.x,l.eye.y,l.eye.prob,r.eye.x,r.eye.y,r.eye.prob,l.ear.x,l.ear.y,l.ear.prob,r.ear.x,r.ear.y,r.ear.prob,l.shoulder.x,l.shoulder.y,l.shoulder.prob,r.shoulder.x,r.shoulder.y,r.shoulder.prob,l.elbow.x,l.elbow.y,l.elbow.prob,r.elbow.x,r.elbow.y,r.elbow.prob,l.wrist.x,l.wrist.y,l.wrist.prob,r.wrist.x,r.wrist.y,r.wrist.prob,l.hip.x,l.hip.y,l.hip.prob,r.hip.x,r.hip.y,r.hip.prob,l.knee.x,l.knee.y,l.knee.prob,r.knee.x,r.knee.y,r.knee.prob,l.ankle.x,l.ankle.y,l.ankle.prob,r.ankle.x,r.ankle.y,r.ankle.prob
14,357.8227996826172,3.8831233978271484,0.0005875460337847471,244.62907791137695,-22.026454210281372,0.0010000000474974513,335.8128356933594,-21.28280818462372,0.0010000000474974513,301.2451934814453,-55.52958011627197,0.0010000000474974513,301.88560485839844,-58.771337270736694,0.0010000000474974513,303.1662178039551,23.01139533519745,0.0010000000474974513,252.5244140625,26.827057600021362,0.533738374710083,204.90362167358398,108.31335783004761,0.0010000000474974513,185.58582305908203,110.9339189529419,0.6347846984863281,154.36846733093262,45.20508885383606,0.0010000000474974513,150.36616325378418,46.1197292804718,0.7390126585960388,263.52771759033203,239.48369979858398,0.0010000000474974513,222.00618743896484,231.0774278640747,0.272372841835022,205.41759490966797,370.9908199310303,0.0010000000474974513,54.18043613433838,255.21154403686523,0.0010000000474974513,-86.06283187866211,588.4110260009766,0.0010000000474974513,89.77998733520508,322.0162296295166,0.0010000000474974513
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,415.4252243041992,-18.35156500339508,0.0010000000474974513,428.22582244873047,-23.599401712417603,0.0010000000474974513,405.91747283935547,-28.768896460533142,0.0010000000474974513,429.40624237060547,-44.396177530288696,0.0010000000474974513,381.3357162475586,-32.49803066253662,0.0004662941792048514,417.70023345947266,-17.55273163318634,0.0010000000474974513,285.1320266723633,-100.48138618469238,0.0010000000474974513,453.49212646484375,99.98167991638184,0.0010000000474974513,242.42843627929688,13.260378241539001,0.0010000000474974513,431.8457794189453,59.069985151290894,0.0010000000474974513,279.7343063354492,28.379929661750793,0.0010000000474974513,389.3939208984375,136.73508167266846,0.7962018251419067,297.4330139160156,121.37346267700195,0.5146026611328125,390.3611373901367,286.5366268157959,0.6001452803611755,262.44579315185547,286.4923667907715,0.0010000000474974513,487.5162124633789,369.77542877197266,0.0010000000474974513,302.09333419799805,441.1424732208252,0.0010000000474974513
17,309.29765701293945,-18.822253346443176,0.0010000000474974513,324.7106170654297,-32.98158645629883,0.0010000000474974513,299.7962760925293,-33.72637867927551,0.0010000000474974513,349.49596405029297,-34.21768069267273,0.0010000000474974513,285.08352279663086,-42.090439796447754,0.0010000000474974513,387.36907958984375,43.47204566001892,0.7838040590286255,259.82337951660156,28.81451725959778,0.7249904274940491,423.6823272705078,129.52636241912842,0.7959182262420654,206.80694580078125,44.70805764198303,0.6644826531410217,408.8926315307617,127.9359769821167,0.9265375137329102,228.83695602416992,-35.13299345970154,0.0010000000474974513,364.01721954345703,232.97099590301514,0.7334730625152588,273.2261276245117,232.6449680328369,0.45078328251838684,357.28759765625,437.0142459869385,0.31737518310546875,258.92675399780273,422.9373264312744,0.0010000000474974513,355.865478515625,596.297664642334,0.0010000000474974513,283.8690948486328,589.094295501709,0.0010000000474974513
18,317.82421112060547,102.12782621383667,0.9195523262023926,331.34037017822266,88.36242198944092,0.9108217358589172,304.23959732055664,92.66407012939453,0.918195903301239,358.9775085449219,101.39281511306763,0.9402723908424377,291.6146469116211,107.54751920700073,0.5664721727371216,400.0844955444336,188.35676193237305,0.9910356998443604,274.2327117919922,175.45586585998535,0.8968349099159241,430.7096481323242,285.7634925842285,0.9584414958953857,232.6976203918457,177.05822467803955,0.7090539336204529,439.4477081298828,385.59067726135254,0.8940403461456299,263.1453514099121,71.02679014205933,0.6782929301261902,378.6503219604492,376.6643714904785,0.841675877571106,289.12763595581055,379.918270111084,0.6377890110015869,367.91980743408203,539.9064445495605,0.0010000000474974513,287.6909828186035,531.7848587036133,0.0010000000474974513,372.61104583740234,572.6564025878906,0.0010000000474974513,274.78668212890625,600.7998275756836,0.0010000000474974513
19,314.2018127441406,120.29193878173828,0.9319721460342407,326.6545104980469,106.88202381134033,0.9337809681892395,300.1687431335449,111.74711465835571,0.9137623310089111,354.41967010498047,120.65942287445068,1.0297515392303467,288.9065170288086,128.6156415939331,0.5173287391662598,392.1980667114258,203.85136127471924,0.9620765447616577,271.76502227783203,189.80469703674316,0.9102916121482849,419.55665588378906,320.19126892089844,0.6622891426086426,229.16305541992188,190.4159116744995,0.701924204826355,426.4691162109375,403.34232330322266,0.2944817841053009,260.6721878051758,86.9076418876648,0.7003852128982544,367.4241256713867,444.11845207214355,0.3723863959312439,259.576358795166,432.1817207336426,0.0010000000474974513,344.97623443603516,586.5682983398438,0.0010000000474974513,259.32140350341797,565.1651000976562,0.0010000000474974513,344.97623443603516,586.5682983398438,9.999999747378752e-06,259.32140350341797,565.1651000976562,9.999999747378752e-06
20,320.58799743652344,84.92335796356201,0.0010000000474974513,306.9507026672363,73.91382694244385,0.0010000000474974513,314.73411560058594,74.71468448638916,0.0010000000474974513,297.0546531677246,82.16104745864868,0.0010000000474974513,286.62797927856445,78.39463949203491,0.0010000000474974513,303.68566513061523,147.4916410446167,0.0010000000474974513,254.88313674926758,134.86759185791016,0.7286410331726074,224.64937210083008,217.4402904510498,0.0010000000474974513,193.53626251220703,214.03338432312012,0.9114692211151123,231.13128662109375,158.25665473937988,0.0010000000474974513,228.2939338684082,139.0098524093628,0.6201554536819458,357.9441452026367,363.85600090026855,0.0010000000474974513,277.5150489807129,348.51588249206543,0.4322877824306488,371.4542007446289,554.7964668273926,0.0010000000474974513,282.00233459472656,532.1890068054199,0.0010000000474974513,371.4542007446289,554.7964668273926,9.999999747378752e-06,282.00233459472656,532.1890068054199,9.999999747378752e-06
21,464.4979476928711,112.5780987739563,0.0010000000474974513,451.2601852416992,98.1506896018982,0.0010000000474974513,458.7153625488281,99.78644371032715,0.0010000000474974513,485.82584381103516,97.20507860183716,0.0010000000474974513,430.4374313354492,105.76035261154175,0.0010000000474974513,520.9741973876953,171.41665935516357,0.7657924294471741,391.52538299560547,169.200439453125,0.5825765132904053,547.1098709106445,259.16253089904785,0.8732069134712219,371.63909912109375,267.89039611816406,0.32184937596321106,535.615234375,357.11480140686035,0.9264642000198364,390.5913543701172,338.2408046722412,0.0010000000474974513,488.7477493286133,376.1448097229004,0.7186543941497803,411.5134811401367,372.46490478515625,0.5093739628791809,482.8784942626953,543.9335060119629,0.0010000000474974513,403.02635192871094,523.0381393432617,0.0010000000474974513,482.8784942626953,543.9335060119629,9.999999747378752e-06,393.17745208740234,594.1548728942871,0.0010000000474974513
22,509.08870697021484,158.90021324157715,0.0010000000474974513,509.4084930419922,151.54425144195557,0.0010000000474974513,505.94348907470703,154.0818214416504,0.0010000000474974513,527.9880142211914,143.80993366241455,0.0010000000474974513,497.2525405883789,154.94842529296875,0.0010000000474974513,577.9813766479492,183.9977502822876,0.6888757944107056,484.39208984375,191.28466129302979,0.7311105728149414,614.0195846557617,263.9546585083008,0.6991077661514282,476.0196304321289,266.519079208374,0.5500698685646057,597.5657272338867,359.95073318481445,0.768618643283844,481.26293182373047,338.51019859313965,0.4860747456550598,569.1721725463867,346.8925380706787,0.9641216993331909,509.644775390625,347.35196113586426,0.8094717860221863,554.7061157226562,501.41075134277344,0.0010000000474974513,506.4311218261719,509.86644744873047,0.0010000000474974513,555.3407287597656,580.8634757995605,0.0010000000474974513,515.8403778076172,585.2739715576172,0.0010000000474974513
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,607.3712539672852,96.36654853820801,0.8809575438499451,620.7240676879883,85.55844068527222,0.7628703713417053,595.4175567626953,87.26454019546509,0.8240580558776855,648.10791015625,98.7465763092041,0.0010000000474974513,585.5833053588867,103.09412956237793,0.0010000000474974513,681.7881774902344,166.59881114959717,0.0010000000474974513,575.5114364624023,173.18806171417236,0.0010000000474974513,667.2320556640625,257.83252716064453,0.0010000000474974513,489.98424530029297,101.89731359481812,0.0010000000474974513,625.8413696289062,252.1101951599121,0.0010000000474974513,466.8467712402344,67.33858108520508,0.0010000000474974513,638.1842041015625,388.2451057434082,0.0010000000474974513,613.4408569335938,377.2693634033203,0.0010000000474974513,637.4215316772461,521.9334411621094,0.0010000000474974513,633.3525466918945,524.5513916015625,0.0010000000474974513,637.4215316772461,521.9334411621094,9.999999747378752e-06,633.3525466918945,524.5513916015625,9.999999747378752e-06
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,328.20159912109375,29.520919919013977,0.860944390296936,344.45533752441406,8.283067345619202,0.6519679427146912,312.0216178894043,12.290108799934387,0.7080052495002747,387.80323028564453,13.440772891044617,0.46362507343292236,298.773250579834,24.394460320472717,0.0010000000474974513,448.3579635620117,115.21333694458008,0.4139631390571594,286.617488861084,135.65320014953613,0.5229606032371521,492.92388916015625,222.47878074645996,0.44980350136756897,226.80435180664062,251.14316940307617,0.6401618123054504,417.8976058959961,269.4408416748047,0.44680091738700867,173.97361755371094,359.2375659942627,0.6398411989212036,409.46598052978516,367.9437446594238,0.24436625838279724,291.56389236450195,409.0329837799072,0.4290211498737335,383.87645721435547,540.4142761230469,0.0010000000474974513,244.10175323486328,594.2160987854004,0.0010000000474974513,383.87645721435547,540.4142761230469,9.999999747378752e-06,244.10175323486328,594.2160987854004,9.999999747378752e-06
36,277.8015327453613,23.46954882144928,0.6151182055473328,296.79508209228516,7.251318097114563,0.5536946058273315,261.91253662109375,6.900970637798309,0.5607782602310181,322.98316955566406,17.960432767868042,0.6868219375610352,240.33960342407227,13.961381614208221,0.3878540098667145,358.15441131591797,118.57198476791382,0.8654363751411438,194.13997650146484,102.95034170150757,0.7836957573890686,409.6869659423828,228.25298309326172,0.9397896528244019,145.15220642089844,218.72732162475586,0.7402415871620178,366.1225128173828,251.52016639709473,0.7903748750686646,121.08447074890137,343.53644371032715,0.6872340440750122,325.9419250488281,337.4384880065918,0.7226539850234985,221.3072967529297,354.89819526672363,0.6502892374992371,318.9883613586426,524.2501831054688,0.0010000000474974513,208.45703125,576.0007095336914,0.0010000000474974513,318.9883613586426,524.2501831054688,9.999999747378752e-06,208.45703125,576.0007095336914,9.999999747378752e-06
37,268.5215187072754,21.007266640663147,0.6486178636550903,291.99058532714844,4.154801666736603,0.5513213872909546,252.46465682983398,2.0606330037117004,0.5803554654121399,321.7406463623047,20.14318585395813,0.6589744687080383,235.53577423095703,13.421386778354645,0.2660719156265259,347.65892028808594,118.27673435211182,0.7091990113258362,190.39411544799805,104.7845721244812,0.6522843837738037,398.1011962890625,229.9482822418213,0.6999563574790955,138.65500450134277,215.80588817596436,0.6752269268035889,341.78462982177734,257.623929977417,0.5628761649131775,107.62236595153809,344.47949409484863,0.8426427245140076,316.2976837158203,336.7735004425049,0.5889362096786499,202.71785736083984,346.26033782958984,0.5816858410835266,315.1669692993164,532.2994422912598,0.0010000000474974513,189.92534637451172,562.4052429199219,0.0010000000474974513,315.1669692993164,532.2994422912598,9.999999747378752e-06,189.92534637451172,562.4052429199219,9.999999747378752e-06
38,272.06607818603516,56.484596729278564,0.5996993184089661,290.2216148376465,39.149383306503296,0.4777529239654541,254.7597885131836,39.979820251464844,0.6857967376708984,317.7817726135254,54.085693359375,0.5201196670532227,235.48303604125977,51.186286211013794,0.4155385494232178,351.0917663574219,145.61429500579834,0.7205326557159424,201.4716911315918,140.47831535339355,0.850647509098053,401.19346618652344,258.89805793762207,0.4988693594932556,152.02892303466797,249.7067356109619,0.8215733170509338,335.05199432373047,294.15398597717285,0.27900001406669617,122.00259208679199,370.3579616546631,0.7324842214584351,312.8299331665039,364.61840629577637,0.47356006503105164,219.9397850036621,358.82105827331543,0.6875296235084534,324.2706298828125,547.5135612487793,0.0010000000474974513,208.19963455200195,582.0185279846191,0.0010000000474974513,324.2706298828125,547.5135612487793,9.999999747378752e-06,208.19963455200195,582.0185279846191,9.999999747378752e-06
39,266.4948272705078,62.86952018737793,0.5485202074050903,279.92841720581055,47.0721173286438,0.3970232307910919,248.7728500366211,51.10679626464844,0.4977699816226959,306.2406349182129,58.79263401031494,0.5264783501625061,227.92131423950195,62.00063467025757,0.5348771810531616,350.19630432128906,150.98922729492188,0.9007755517959595,198.96240234375,144.7516965866089,0.8342887163162231,376.6089630126953,259.6830654144287,0.847743809223175,151.84057235717773,253.36678504943848,0.6132085919380188,370.90747833251953,353.5752582550049,0.7723836302757263,126.54190063476562,380.49779891967773,0.5529758334159851,317.7876091003418,350.8395767211914,0.7994115352630615,227.40922927856445,366.0757255554199,0.6766102910041809,302.0486068725586,557.0495223999023,0.0010000000474974513,204.0199851989746,577.7079963684082,0.0010000000474974513,302.0486068725586,557.0495223999023,9.999999747378752e-06,204.0199851989746,577.7079963684082,9.999999747378752e-06
40,338.85868072509766,82.58701801300049,0.8848406672477722,353.64978790283203,69.40348863601685,0.8582015037536621,325.1438903808594,70.8129072189331,0.9024890661239624,382.2575378417969,80.44148683547974,0.8505081534385681,310.0908088684082,82.85183429718018,0.665539026260376,416.50447845458984,175.58857440948486,0.9337357878684998,279.39117431640625,151.6122579574585,0.9105318784713745,447.91160583496094,279.1634273529053,1.0115904808044434,228.54446411132812,250.00067710876465,0.8390339612960815,395.5530548095703,345.38025856018066,0.8881014585494995,208.30907821655273,343.5220527648926,0.0010000000474974513,370.94409942626953,378.54434967041016,0.8482604622840881,273.99499893188477,350.38570404052734,0.6415235996246338,352.5459671020508,573.9555931091309,0.0010000000474974513,250.51225662231445,527.296257019043,0.0010000000474974513,352.5459671020508,573.9555931091309,9.999999747378752e-06,250.51225662231445,527.296257019043,9.999999747378752e-06
41,355.4736328125,93.13067436218262,0.7857272624969482,368.184814453125,78.1406307220459,0.7186408638954163,341.1539840698242,81.53611421585083,0.8282883763313293,398.5470199584961,86.45252466201782,0.7177602648735046,326.91341400146484,92.80134201049805,0.41385409235954285,435.115966796875,179.03107166290283,0.9449625015258789,297.8948783874512,152.25979328155518,0.8560701012611389,451.4196014404297,300.39276123046875,0.8734709620475769,239.19357299804688,244.99491691589355,0.7320764660835266,404.1332244873047,363.9316177368164,0.7281001806259155,198.75837326049805,355.33939361572266,0.5724390745162964,376.1317443847656,393.25621604919434,0.7961463332176208,277.24857330322266,371.0166549682617,0.6924984455108643,341.86134338378906,556.003532409668,0.0010000000474974513,249.85599517822266,528.7480545043945,0.0010000000474974513,341.86134338378906,556.003532409668,9.999999747378752e-06,359.51316833496094,567.0687675476074,0.000562707195058465
42,401.54102325439453,59.60883378982544,0.5080994367599487,413.9948272705078,45.02214789390564,0.49331340193748474,386.5035629272461,47.93582081794739,0.5604854822158813,439.99855041503906,53.110495805740356,0.5652093291282654,369.6865463256836,61.95216178894043,0.41849085688591003,484.13169860839844,146.9450283050537,0.9315689206123352,344.1549301147461,137.8827667236328,0.7649599313735962,527.4977874755859,258.12426567077637,0.8565411567687988,312.39208221435547,246.89346313476562,0.5433581471443176,486.97120666503906,337.03843116760254,0.7395938634872437,313.7533187866211,344.9444389343262,0.0010000000474974513,469.2646026611328,390.1311206817627,0.758991003036499,362.0201110839844,383.7187099456787,0.515414834022522,462.42149353027344,556.7926025390625,0.0010000000474974513,362.5035858154297,521.916675567627,0.0010000000474974513,462.42149353027344,556.7926025390625,9.999999747378752e-06,433.74141693115234,589.145565032959,0.0005448315641842782
43,497.15492248535156,73.32113027572632,0.8786601424217224,513.7109375,57.93688416481018,0.8634730577468872,482.3903274536133,61.071624755859375,0.9163808822631836,541.4150619506836,69.33100461959839,0.7052071690559387,464.79846954345703,74.15883779525757,0.5859048366546631,579.2669296264648,159.90939617156982,0.7113334536552429,430.4439163208008,165.29500007629395,0.7444660663604736,632.9708099365234,255.42755126953125,0.5858025550842285,395.3650665283203,273.4012699127197,0.720888078212738,600.8425521850586,351.84056282043457,0.5622302293777466,378.8750457763672,383.0462837219238,0.6293628215789795,560.0865936279297,413.9638137817383,0.5551295876502991,447.3649215698242,393.23673248291016,0.5773065686225891,538.3268356323242,571.8596076965332,0.0010000000474974513,442.7119827270508,544.7961616516113,0.0010000000474974513,538.3268356323242,571.8596076965332,9.999999747378752e-06,442.7119827270508,544.7961616516113,9.999999747378752e-06
44,481.19319915771484,101.40300035476685,0.3801204562187195,495.79906463623047,86.59600496292114,0.3903854787349701,464.4873046875,90.60399055480957,0.35476991534233093,525.6852722167969,94.62671756744385,0.44533073902130127,447.0431900024414,96.3586950302124,0.0010000000474974513,571.2654876708984,183.898344039917,0.609940230846405,426.6444396972656,178.06028366088867,0.43086814880371094,614.7886657714844,278.0419635772705,0.6298049092292786,385.2954864501953,286.3186740875244,0.34881216287612915,583.1810760498047,383.40331077575684,0.8039188981056213,365.6182861328125,397.3857307434082,0.4071902632713318,541.6748046875,427.1034049987793,0.5948343873023987,440.5527114868164,418.89464378356934,0.4479770064353943,525.9580230712891,605.4202651977539,0.0010000000474974513,415.4866027832031,586.0890769958496,0.0010000000474974513,525.9580230712891,605.4202651977539,9.999999747378752e-06,415.4866027832031,586.0890769958496,9.999999747378752e-06
